"playerID","salary_ratio","points_ratio","total_first_place_votes","total_awards","total_GP","perc_starting","TotalBatGames","total_bat_games_post","BattingAverage","AvgRunsPerGame","AvgHomeRunsPerGame","AvgRBIsPerGame","AvgNoStrikeoutsPerGame","TotalPitGames","total_pit_games_post","WinLossRatio","AvgERA","AvgSO","AvgCG","AvgSHO","TotalFieGames","total_fie_games_post","avg_PO","avg_A","avg_E","avg_DP","avg_ZR","class"
"higgibo02","2.56","0","0","0","0","0","1362","0","0.2721","0.5404","0.1373","0.5206","0.4156","0","0","0","0","0","0","0","1274","0","2.0314","0.0973","0.0502","0.0157","0.000000","0"
"hollima01","3.50","0.1253","11","6","6","0.3333","1903","77","0.2990","0.6080","0.1661","0.6411","0.2843","0","0","0","0","0","0","0","1731","72","1.7077","0.0485","0.0300","0.0127","0.000000","0"
"honeyri01","1.02","0","0","0","1","0.0000","801","30","0.1319","0.0162","0.0000","0.0112","0.9451","797","30","0.7622","0.156926","1.3024","0.0590","0.0138","797","30","0.1242","0.5370","0.0402","0.0263","0.000000","0"
"hootobu01","1.40","0.1162","0","1","1","0.0000","481","11","0.1230","0.0873","0.0083","0.1019","0.4948","480","11","1.1103","0.122521","3.1063","0.1792","0.0604","480","11","0.3438","0.7771","0.0333","0.0438","0.000000","0"
"hornebo01","3.16","0.0543","12","1","1","0.0000","1020","3","0.2772","0.5490","0.2137","0.6716","0.4980","0","0","0","0","0","0","0","1014","3","3.5907","1.4201","0.1154","0.4122","0.000000","0"
"houghch01","1.19","0","0","0","1","0.0000","858","8","0.1460","0.0082","0.0012","0.0152","0.9382","858","8","1.0000","0.115653","2.7529","0.1247","0.0152","858","8","0.2739","0.6737","0.0256","0.0443","0.000000","0"
"howarry01","4.53","0.4294","51","7","3","0.3333","1572","46","0.2585","0.5394","0.2430","0.7595","-0.1724","0","0","0","0","0","0","0","1477","46","8.3622","0.5606","0.0806","0.7488","0.000000","0"
"hrbekke01","2.94","0.3766","9","1","1","0.0000","1747","24","0.2825","0.5169","0.1677","0.6216","0.5432","0","0","0","0","0","0","0","1610","24","8.5248","0.6528","0.0540","0.8267","0.000000","0"
"hudsoor01","1.05","0","0","4","2","0.0000","1345","11","0.2734","0.4818","0.0691","0.4030","0.3866","0","0","0","0","0","0","0","1308","7","2.0275","2.9511","0.0703","0.6476","0.000000","0"
"hudsoti01","2.42","0.1105","0","2","1","0.0000","489","15","0.1599","0.0716","0.0082","0.0859","0.6115","482","14","1.6692","0.124668","4.3154","0.0539","0.0270","482","14","0.5353","1.0207","0.0498","0.0726","0.000000","0"
"huffau01","1.93","0.0698","0","1","0","0","1681","25","0.2783","0.4795","0.1440","0.5378","0.4604","0","0","0","0","0","0","0","1245","14","4.1438","0.7398","0.0683","0.3687","0.000000","0"
"maddoga01","1.72","0.1042","0","9","0","0","1749","29","0.2846","0.4443","0.0669","0.4311","0.5535","0","0","0","0","0","0","0","1687","28","2.6372","0.0557","0.0462","0.0124","0.000000","0"
"madlobi01","2.01","0.1044","2","2","3","0.0000","1806","17","0.3045","0.5094","0.0903","0.4762","0.7176","0","0","0","0","0","0","0","1684","16","1.0059","1.7963","0.1318","0.1859","0.000000","0"
"martide01","2.70","0.0153","0","0","4","0.0000","695","12","0.1423","0.0360","0.0000","0.0475","0.7583","692","12","1.2694","0.139509","3.1055","0.1763","0.0434","692","12","0.4610","1.1026","0.0607","0.0882","0.000000","0"
"martiti02","2.21","0.3393","0","2","2","0.5000","2023","99","0.2707","0.4988","0.1676","0.6283","0.4716","0","0","0","0","0","0","0","1869","98","8.0262","0.6201","0.0428","0.7480","0.000000","0"
"martivi01","2.40","0.1479","0","2","3","0.0000","1973","39","0.2951","0.4633","0.1247","0.5971","0.5484","0","0","0","0","0","0","0","1072","14","6.4254","0.4179","0.0494","0.1847","0.000000","0"
"matsuhi01","3.14","0.1017","10","1","2","0.5000","1236","56","0.2821","0.5307","0.1416","0.6149","0.4426","0","0","0","0","0","0","0","692","37","1.9162","0.0592","0.0347","0.0159","0.000000","0"
"matthga01","1.62","0.0863","11","2","1","0.0000","2033","19","0.2814","0.5327","0.1151","0.4811","0.4466","0","0","0","0","0","0","0","1876","19","1.7196","0.0720","0.0597","0.0091","0.000000","0"
"mattido01","3.85","0.3174","28","22","6","0.1667","1785","5","0.3074","0.5641","0.1244","0.6157","0.7513","0","0","0","0","0","0","0","1714","5","8.3256","0.6540","0.0397","0.8775","0.000000","0"
"hunteto01","3.42","0.0729","0","13","4","0.2500","2372","48","0.2768","0.5464","0.1488","0.5864","0.2660","0","0","0","0","0","0","0","2256","48","2.3329","0.0581","0.0230","0.0133","0.000000","0"
"hurstbr01","2.39","0.0508","0","0","0","0","380","7","0.1131","0.0289","0.0000","0.0211","0.6289","379","7","1.2832","0.212348","4.4565","0.2190","0.0607","379","7","0.2586","0.9367","0.0396","0.0396","0.000000","0"
"ibanera01","1.44","0.0051","0","1","1","1.0000","2161","44","0.2723","0.4882","0.1411","0.5585","0.3642","0","0","0","0","0","0","0","1767","33","2.0815","0.0962","0.0277","0.0645","0.000000","0"
"isrinja01","1.58","0.0286","0","0","1","0.0000","724","23","0.2019","0.0152","0.0028","0.0221","0.9503","724","23","0.9273","0.085843","1.1464","0.0041","0.0014","724","23","0.0856","0.1989","0.0235","0.0083","0.000000","0"
"jacksda02","2.46","0.1644","0","2","1","0.0000","356","11","0.1262","0.0787","0.0000","0.0787","0.3848","353","11","0.8550","0.223824","3.4703","0.1246","0.0425","353","11","0.2975","0.8074","0.0850","0.0482","0.000000","0"
"jacksmi02","1.02","0.0026","0","0","0","0","1005","31","0.1786","0.0030","0.0000","0.0010","0.9960","1005","31","0.9254","0.056985","1.0010","0.0000","0.0000","1005","31","0.0567","0.1652","0.0090","0.0129","0.000000","0"
"jeffegr01","2.59","0.0527","0","0","2","0.5000","1465","7","0.2886","0.5195","0.0860","0.4526","0.7625","0","0","0","0","0","0","0","1372","7","3.4184","1.1064","0.0729","0.3506","0.000000","0"
"johnsch04","2.04","0.0432","0","4","2","0.0000","1188","19","0.2450","0.3914","0.1406","0.4798","0.1608","0","0","0","0","0","0","0","1160","19","6.2224","0.4897","0.0440","0.0922","0.000000","0"
"johnsho01","1.65","0.3046","0","3","2","0.5000","1531","11","0.2488","0.4964","0.1489","0.4964","0.3122","0","0","0","0","0","0","0","1534","8","0.8318","1.3996","0.1415","0.1643","0.000000","0"
"johnto01","1.02","0.1266","4","3","2","0.0000","761","14","0.1567","0.0565","0.0066","0.0710","0.7227","760","14","1.2468","0.128539","2.9539","0.2132","0.0605","760","14","0.3118","1.3526","0.0645","0.0908","0.000000","0"
"jonesan01","2.57","0.2151","13","15","4","0.0000","2196","76","0.2544","0.5483","0.1976","0.5870","0.2040","0","0","0","0","0","0","0","2051","77","2.4310","0.0609","0.0244","0.0171","0.000000","0"
"jonesdo01","1.23","0.0179","0","1","4","0.0000","846","3","0.1429","0.0000","0.0000","0.0000","0.9953","846","3","0.8734","0.081087","1.0745","0.0000","0.0000","846","3","0.0709","0.1797","0.0248","0.0165","0.000000","0"
"jonesja05","1.42","0","0","0","0","0","40","0","0.2150","0.2750","0.0750","0.2750","0.4750","0","0","0","0","0","0","0","30","0","1.4667","0.1000","0.0333","0.0000","0.000000","0"
"jonesto02","1.19","0.0214","0","2","1","0.0000","982","8","0.2105","0.0010","0.0000","0.0000","0.9939","982","8","0.9206","0.080519","0.8839","0.0000","0.0000","982","8","0.0713","0.1141","0.0081","0.0061","0.000000","0"
"jordabr01","1.98","0.0675","0","0","1","0.0000","1456","38","0.2818","0.5185","0.1264","0.5639","0.4217","0","0","0","0","0","0","0","1362","37","2.0940","0.0705","0.0257","0.0235","0.000000","0"
"jorgemi01","0.42","0","0","1","0","0","1633","4","0.2435","0.2627","0.0582","0.2609","0.6393","0","0","0","0","0","0","0","1335","1","5.2307","0.4090","0.0404","0.4509","0.000000","0"
"joynewa01","2.41","0.2045","12","0","1","1.0000","2033","22","0.2890","0.4786","0.1003","0.5440","0.5942","0","0","0","0","0","0","0","1913","19","8.4062","0.7684","0.0518","0.8421","0.000000","0"
"justida01","3.55","0.2170","23","6","2","1.0000","1610","112","0.2793","0.5770","0.1894","0.6317","0.3795","0","0","0","0","0","0","0","1210","85","2.2182","0.0909","0.0512","0.0455","0.000000","0"
"karroer01","2.40","0.2887","22","3","0","0","1755","15","0.2677","0.4541","0.1618","0.5852","0.3350","0","0","0","0","0","0","0","1698","15","8.2780","0.8004","0.0654","0.7403","0.000000","0"
"kendaja01","2.19","0.2143","1","0","3","0.3333","2085","12","0.2878","0.4940","0.0360","0.3568","0.6710","0","0","0","0","0","0","0","2054","12","6.3617","0.4820","0.0725","0.0721","0.000000","0"
"kennete02","1.67","0.0848","0","1","3","0.6667","1491","19","0.2637","0.3179","0.0758","0.4212","0.4266","0","0","0","0","0","0","0","1431","19","4.7198","0.4458","0.0755","0.0720","0.000000","0"
"kentje01","2.67","0.2276","22","8","5","0.8000","2298","49","0.2896","0.5744","0.1641","0.6606","0.3377","0","0","0","0","0","0","0","2311","48","2.0839","2.5608","0.1021","0.5894","0.000000","0"
"keyji01","3.07","0.2533","14","5","4","0.2500","471","14","0.0000","0.0000","0.0000","0.0000","0.9958","470","14","1.5897","0.119574","3.2723","0.0723","0.0277","470","14","0.3660","0.9617","0.0468","0.0745","0.000000","0"
"kileda01","2.43","0.0193","1","0","1","0.0000","364","7","0.1324","0.1044","0.0055","0.1099","0.1758","359","5","1.1176","0.139192","4.6462","0.0780","0.0251","359","5","0.3788","0.7994","0.0752","0.0613","0.000000","0"
"kingmda01","2.03","0.0495","0","2","2","1.0000","1941","4","0.2359","0.4642","0.2277","0.6234","0.0644","2","0","0","4.500000","2.0000","0.0000","0.0000","1407","2","4.1471","0.4925","0.1237","0.2900","0.000000","0"
"kisonbr01","0.78","0","0","0","0","0","388","10","0.1634","0.0799","0.0077","0.0799","0.5928","380","10","1.3068","0.147158","2.8237","0.0947","0.0211","380","10","0.3684","0.7816","0.0421","0.0711","0.000000","0"
"kleskry01","2.14","0.1786","0","0","1","0.0000","1736","62","0.2787","0.5035","0.1601","0.5685","0.3796","0","0","0","0","0","0","0","1635","53","4.0734","0.2991","0.0477","0.3076","0.000000","0"
"kneppbo01","1.71","0","0","0","2","0.0000","449","3","0.1369","0.1047","0.0134","0.1314","0.2584","445","3","0.9419","0.137348","3.3101","0.1753","0.0674","445","3","0.2315","1.0135","0.0674","0.0719","0.000000","0"
"knighra01","1.31","0.0913","2","3","2","0.0000","1495","15","0.2715","0.3278","0.0562","0.3980","0.6127","0","0","0","0","0","0","0","1397","15","2.6263","1.3300","0.0938","0.3014","0.000000","0"
"knoblch01","2.69","0.1193","26","6","4","0.0000","1632","66","0.2889","0.6936","0.0600","0.3768","0.5527","0","0","0","0","0","0","0","1577","51","1.8085","2.4375","0.0793","0.5327","0.000000","0"
"konerpa01","2.74","0.1423","0","3","6","0.0000","2349","19","0.2788","0.4947","0.1869","0.6011","0.4078","0","0","0","0","0","0","0","1951","18","8.1830","0.5900","0.0436","0.8519","0.000000","0"
"koosmje01","1.26","0.0998","16","0","2","0.0000","612","7","0.1191","0.0588","0.0033","0.0752","0.3170","612","7","1.0622","0.117141","4.1765","0.2288","0.0539","612","7","0.1895","0.9510","0.0686","0.0588","0.000000","0"
"krukjo01","1.51","0.0169","0","0","2","0.5000","1200","12","0.3002","0.4850","0.0833","0.4933","0.4158","0","0","0","0","0","0","0","1109","12","5.4301","0.3616","0.0379","0.3742","0.000000","0"
"krukomi01","1.66","0.0504","0","0","1","0.0000","371","1","0.1925","0.1186","0.0135","0.1456","0.4771","369","1","1.0598","0.160623","4.0054","0.1111","0.0271","369","1","0.3957","0.7696","0.0623","0.0732","0.000000","0"
"lackejo01","2.72","0.0522","1","0","0","0","450","29","0.1102","0.0133","0.0000","0.0178","0.7844","448","29","1.2789","0.141719","5.1205","0.0402","0.0179","448","29","0.4955","0.6674","0.0625","0.0647","0.000000","0"
"langsma01","2.71","0.2286","3","7","3","0.3333","459","4","0.1522","0.0109","0.0000","0.0109","0.9172","457","4","1.1329","0.157987","5.3917","0.1772","0.0394","457","4","0.2779","1.0788","0.0853","0.0722","0.000000","0"
"lankfra01","2.44","0.0460","0","0","1","1.0000","1701","14","0.2716","0.5691","0.1399","0.5138","0.0888","0","0","0","0","0","0","0","1586","11","2.2257","0.0454","0.0397","0.0069","0.000000","0"
"lansfca01","2.06","0.1096","3","3","1","0.0000","1862","33","0.2897","0.5408","0.0811","0.4694","0.6139","0","0","0","0","0","0","0","1850","33","1.1341","1.5389","0.0827","0.1681","0.000000","0"
"leeca01","3.43","0.0322","0","3","3","0.0000","2099","3","0.2847","0.5360","0.1706","0.6494","0.5312","0","0","0","0","0","0","0","2020","3","2.4688","0.1455","0.0312","0.0965","0.000000","0"
"leecl02","2.81","0.1737","24","3","4","0.2500","337","12","0.1753","0.0534","0.0059","0.0564","0.6736","328","11","1.5714","0.160762","5.5610","0.0884","0.0366","328","11","0.2530","0.5732","0.0549","0.0366","0.000000","0"
"leede02","2.55","0.1908","1","4","2","0.5000","1942","27","0.2814","0.5566","0.1704","0.5551","0.1648","0","0","0","0","0","0","0","1901","27","7.8432","0.7191","0.0516","0.7585","0.000000","0"
"leibrch01","2.31","0.0500","0","0","0","0","394","13","0.1199","0.0178","0.0000","0.0355","0.8173","394","13","1.1765","0.126041","2.8452","0.1320","0.0457","394","13","0.3832","1.1802","0.0635","0.0635","0.000000","0"
"leiteal01","2.69","0.0133","0","3","2","0.0000","419","21","0.0849","0.0358","0.0000","0.0382","0.3079","419","21","1.2273","0.268544","4.7112","0.0382","0.0239","419","21","0.1360","0.6826","0.0334","0.0597","0.000000","0"
"lemonch01","1.63","0","0","0","3","0.3333","1988","13","0.2730","0.4894","0.1081","0.4447","0.4849","0","0","0","0","0","0","0","1932","13","2.5870","0.0631","0.0424","0.0129","0.000000","0"
"leonade01","1.96","0.0699","5","1","0","0","313","10","0","0.0000","0.0000","0.0000","1.0000","312","10","1.3585","0.138077","4.2404","0.3301","0.0737","312","10","0.4327","0.9359","0.0769","0.0897","0.000000","0"
"leonaje01","1.96","0.0086","3","1","2","0.0000","1415","10","0.2660","0.4339","0.1018","0.5110","0.2933","0","0","0","0","0","0","0","1166","8","1.8791","0.0695","0.0532","0.0206","0.000000","0"
"lidgebr01","1.80","0.0865","2","3","2","0.0000","603","39","0.2857","0.0000","0.0000","0.0033","0.9934","603","39","0.8125","0.075987","1.3250","0.0000","0.0000","603","39","0.0381","0.0796","0.0083","0.0066","0.000000","0"
"lillyte01","2.18","0","0","0","1","0.0000","357","5","0.1009","0.0280","0.0000","0.0476","0.5826","356","5","1.1504","0.211629","4.7219","0.0140","0.0084","356","5","0.1882","0.6011","0.0478","0.0140","0.000000","0"
"linceti01","3.50","0.1581","34","5","1","1.0000","281","13","0.1118","0.0925","0.0000","0.0676","0.1317","278","13","1.2360","0.154137","6.2446","0.0360","0.0252","278","13","0.3345","0.5827","0.0360","0.0216","0.000000","0"
"loducpa01","1.33","0.0134","0","1","4","0.2500","1082","10","0.2857","0.4464","0.0739","0.4445","0.7274","0","0","0","0","0","0","0","1068","10","6.4410","0.4981","0.0702","0.1049","0.000000","0"
"loftoke01","2.01","0.1827","8","4","5","0.8000","2103","95","0.2990","0.7266","0.0618","0.3714","0.5169","0","0","0","0","0","0","0","2041","91","2.3792","0.0696","0.0387","0.0171","0.000000","0"
"lopesda01","1.15","0.0361","1","3","4","0.7500","1812","50","0.2630","0.5646","0.0855","0.3389","0.5298","0","0","0","0","0","0","0","1725","46","2.0626","2.2788","0.1026","0.4765","0.000000","0"
"lopezja01","2.43","0.1564","0","3","3","0.3333","1503","60","0.2871","0.4484","0.1730","0.5749","0.3553","0","0","0","0","0","0","0","1352","60","6.6501","0.4667","0.0540","0.0577","0.000000","0"
"lowede01","2.80","0.0827","0","1","2","0.5000","682","26","0.1491","0.0440","0.0015","0.0367","0.8109","681","26","1.1210","0.119222","2.5286","0.0147","0.0059","681","26","0.3245","0.6652","0.0250","0.0411","0.000000","0"
"lowelmi01","2.44","0.1857","0","3","4","0.0000","1601","34","0.2785","0.4816","0.1393","0.5946","0.4897","0","0","0","0","0","0","0","1525","34","0.9626","1.7869","0.0682","0.2230","0.000000","0"
"lynnfr01","2.64","0.3359","45","12","9","0.6667","1969","15","0.2830","0.5399","0.1554","0.5642","0.4332","0","0","0","0","0","0","0","1825","15","2.4964","0.0625","0.0301","0.0181","0.000000","0"
"mcdowja01","2.71","0.1944","23","4","3","0.0000","277","5","0","0.0000","0.0000","0.0000","1.0000","277","5","1.4598","0.182960","4.7329","0.2238","0.0469","277","5","0.5018","0.8845","0.0469","0.0433","0.000000","0"
"mcgeewi01","1.84","0.6996","19","7","4","0.0000","2201","54","0.2947","0.4589","0.0359","0.3889","0.4375","0","0","0","0","0","0","0","1990","51","2.1583","0.0683","0.0543","0.0146","0.000000","0"
"mcgresc01","1.94","0.0143","0","0","0","0","357","6","0","0.0000","0.0000","0.0000","1.0000","356","6","1.2778","0.162584","2.5393","0.2331","0.0646","356","6","0.3343","0.8904","0.0253","0.0506","0.000000","0"
"mcgwima01","4.51","0.2253","31","9","9","0.6667","1874","42","0.2628","0.6227","0.3111","0.7545","0.1483","0","0","0","0","0","0","0","1791","35","8.0759","0.5991","0.0625","0.7867","0.000000","0"
"mcraeha01","1.62","0.1537","0","4","3","0.0000","2084","48","0.2897","0.4511","0.0917","0.5264","0.6262","0","0","0","0","0","0","0","516","10","1.7190","0.1628","0.0795","0.0349","0.000000","0"
"mesajo01","1.13","0.3459","3","2","1","0.0000","1023","27","0.0000","0.0010","0.0000","0.0000","0.9990","1022","27","0.7339","0.099628","1.0157","0.0059","0.0020","1022","27","0.1096","0.1928","0.0166","0.0108","0.000000","0"
"millwke01","2.49","0.0521","1","0","1","0.0000","451","9","0.1208","0.0488","0.0089","0.0599","0.5144","451","9","1.1118","0.147384","4.6186","0.0488","0.0133","451","9","0.3215","0.6297","0.0288","0.0421","0.000000","0"
"mitchke01","2.03","0.3733","21","5","2","1.0000","1223","23","0.2837","0.5151","0.1913","0.6214","0.4121","0","0","0","0","0","0","0","1076","20","1.5576","0.5260","0.0799","0.0576","0.000000","0"
"mondera01","2.97","0.2782","28","3","1","0.0000","1525","10","0.2733","0.5961","0.1777","0.5639","0.2590","0","0","0","0","0","0","0","1502","10","1.9521","0.0746","0.0506","0.0153","0.000000","0"
"montgje01","2.36","0.0383","0","2","2","0.0000","700","0","0.0000","0.0000","0.0000","0.0000","0.9986","700","0","0.8846","0.068729","1.0471","0.0000","0.0000","700","0","0.1229","0.1471","0.0086","0.0129","0.000000","0"
"morame01","1.21","0.0128","0","2","2","0.0000","1556","9","0.2772","0.5103","0.1099","0.4846","0.3875","0","0","0","0","0","0","0","1525","10","1.1718","1.6033","0.0970","0.1784","0.000000","0"
"morneju01","2.63","0.3647","22","4","3","0.0000","1545","13","0.2813","0.4997","0.1599","0.6375","0.3605","0","0","0","0","0","0","0","1324","13","8.4887","0.6956","0.0370","0.8912","0.000000","0"
"morriha02","1.16","0.0605","0","0","0","0","1246","16","0.3042","0.4294","0.0610","0.4117","0.5602","0","0","0","0","0","0","0","1043","13","7.1515","0.6577","0.0508","0.6424","0.000000","0"
"moyerja01","1.89","0.0643","1","5","1","0.0000","701","8","0.1275","0.0342","0.0000","0.0214","0.7832","696","8","1.2871","0.170963","3.5072","0.0474","0.0144","696","8","0.4009","0.9253","0.0316","0.0690","0.000000","0"
"muellbi02","0.93","0.1148","0","2","0","0","1216","36","0.2910","0.5452","0.0699","0.4054","0.5304","0","0","0","0","0","0","0","1182","36","0.6912","1.7648","0.1066","0.1827","0.000000","0"
"mulhote01","1.13","0","0","0","1","1.0000","687","15","0.1115","0.0378","0.0029","0.0335","0.5910","685","15","0.8732","0.180380","1.9343","0.0672","0.0146","685","15","0.1664","0.5620","0.0745","0.0277","0.000000","0"
"murphda05","2.90","0.3295","35","19","7","0.7143","2180","3","0.2652","0.5491","0.1826","0.5807","0.1982","0","0","0","0","0","0","0","2147","4","2.9432","0.1397","0.0573","0.0801","0.000000","0"
"myersra01","2.90","0.0795","1","5","4","0.0000","729","29","0.1833","0.0069","0.0000","0.0096","0.9547","728","29","0.6984","0.066937","1.2143","0.0014","0.0000","728","29","0.0371","0.1264","0.0069","0.0027","0.000000","0"
"napolmi01","1.83","0","0","0","1","1.0000","1392","66","0.2461","0.5007","0.1918","0.5345","-0.0546","0","0","0","0","0","0","0","1228","63","6.9935","0.5269","0.0741","0.4161","0.000000","0"
"nathajo01","1.89","0.0207","0","2","6","0.0000","787","10","0.1587","0.0051","0.0025","0.0051","0.9784","787","10","1.8824","0.047522","1.2402","0.0000","0.0000","787","10","0.0635","0.1042","0.0089","0.0076","0.000000","0"
"nenro01","2.54","0.0526","2","1","2","0.0000","643","20","0.0667","0.0000","0.0000","0.0000","0.9938","643","20","1.0714","0.058569","1.2333","0.0000","0.0000","643","20","0.0684","0.1073","0.0109","0.0124","0.000000","0"
"nettlgr01","1.25","0.1484","2","6","6","0.5000","2700","53","0.2476","0.4419","0.1444","0.4867","0.5522","0","0","0","0","0","0","0","2504","52","0.8379","2.1146","0.1190","0.1917","0.000000","0"
"nevinph01","1.71","0.0045","0","0","1","0.0000","1217","1","0.2701","0.4799","0.1709","0.6105","0.1627","0","0","0","0","0","0","0","1069","0","3.4687","1.0496","0.1048","0.3274","0.000000","0"
"rueteki01","1.71","0.0214","0","0","0","0","349","8","0.1527","0.1261","0.0000","0.1146","0.6991","340","8","1.4130","0.169647","2.4059","0.0118","0.0029","340","8","0.3971","1.2912","0.0206","0.1588","0.000000","0"
"russebi01","1.01","0.0030","0","1","3","0.3333","2181","49","0.2632","0.3650","0.0211","0.2875","0.6942","0","0","0","0","0","0","0","2113","49","1.4690","2.7037","0.1680","0.4430","0.000000","0"
"russeje01","1.67","0.0071","0","2","2","0.0000","591","5","0.1392","0.0051","0.0017","0.0169","0.9442","589","5","0.7671","0.097046","1.1766","0.0187","0.0034","589","5","0.1205","0.3260","0.0170","0.0289","0.000000","0"
"saberbr01","2.80","0.2726","50","9","2","0.5000","403","10","0.1211","0.0323","0.0000","0.0025","0.8784","399","10","1.4274","0.162431","4.2982","0.1905","0.0401","399","10","0.5088","1.0401","0.0602","0.0652","0.000000","0"
"salmoti01","2.80","0.2591","28","5","0","0","1672","16","0.2821","0.5897","0.1788","0.6077","0.1866","0","0","0","0","0","0","0","1266","16","2.1288","0.0782","0.0506","0.0182","0.000000","0"
"samueju01","1.05","0.1098","1","2","2","0.0000","1720","4","0.2595","0.5076","0.0936","0.4087","0.1616","0","0","0","0","0","0","0","1544","0","2.3135","2.1295","0.1218","0.4359","0.000000","0"
"sanchfr01","1.17","0.0112","0","0","2","0.0000","904","15","0.2975","0.4801","0.0531","0.4104","0.5354","0","0","0","0","0","0","0","873","15","1.6793","2.4044","0.0515","0.5865","0.000000","0"
"sandere02","1.44","0.2793","0","1","1","0.0000","1777","64","0.2669","0.5836","0.1716","0.5532","0.0917","0","0","0","0","0","0","0","1677","63","1.9881","0.0614","0.0405","0.0113","0.000000","0"
"sandesc02","0.57","0","0","0","0","0","236","1","0.1938","0.0169","0.0000","0.0339","0.8220","235","1","0.7556","0.237064","2.6894","0.0085","0.0043","235","1","0.2085","0.2426","0.0298","0.0085","0.000000","0"
"santajo01","3.79","0.3102","64","7","3","0.0000","360","11","0.1613","0.0306","0.0028","0.0250","0.7833","360","11","1.7821","0.117667","5.5222","0.0417","0.0278","360","11","0.2722","0.6444","0.0528","0.0444","0.000000","0"
"santibe01","1.27","0.1383","24","12","4","0.7500","1978","28","0.2633","0.3817","0.1097","0.4651","0.3579","0","0","0","0","0","0","0","1944","27","5.6353","0.4979","0.0782","0.0725","0.000000","0"
"saxst01","2.50","0.0676","9","3","5","0.4000","1769","26","0.2808","0.5161","0.0305","0.3109","0.6699","0","0","0","0","0","0","0","1719","25","2.1041","2.8022","0.1105","0.5806","0.000000","0"
"schilcu01","3.38","0.1675","2","11","3","0.6667","571","19","0.1514","0.0683","0.0000","0.0508","0.5271","569","19","1.4795","0.146432","5.4763","0.1459","0.0351","569","19","0.3216","0.5220","0.0387","0.0334","0.000000","0"
"schmija01","2.83","0.1211","2","2","1","1.0000","324","5","0.1055","0.0895","0.0216","0.0648","0.1296","323","5","1.3542","0.222043","5.4427","0.0619","0.0279","323","5","0.2817","0.5046","0.0341","0.0186","0.000000","0"
"scottmi03","2.19","0.2045","19","5","2","0.5000","348","2","0.1240","0.0948","0.0057","0.1293","0.1983","347","2","1.1481","0.168588","4.2334","0.1297","0.0634","347","2","0.4496","0.8617","0.0663","0.0346","0.000000","0"
"seguida01","1.93","0","0","0","0","0","1456","0","0.2913","0.4691","0.0955","0.4698","0.5282","0","0","0","0","0","0","0","1220","0","7.0639","0.6320","0.0385","0.7000","0.000000","0"
"seleaa01","2.00","0.0821","0","0","1","0.0000","404","7","0.1552","0.0124","0.0000","0.0025","0.9678","404","7","1.3214","0.170124","3.4827","0.0371","0.0223","404","7","0.2946","0.5767","0.0520","0.0396","0.000000","0"
"niekrjo01","1.76","0.1700","10","2","0","0","706","4","0.1562","0.0779","0.0014","0.1020","0.6289","702","3","1.0833","0.144031","2.4886","0.1524","0.0413","702","3","0.3604","0.7578","0.0356","0.0584","0.000000","0"
"nixonot01","1.89","0","0","0","0","0","1709","24","0.2696","0.5138","0.0064","0.1861","0.5939","0","0","0","0","0","0","0","1528","21","2.1682","0.0373","0.0236","0.0059","0.000000","0"
"nomohi01","1.68","0.3619","18","1","1","1.0000","324","2","0.1340","0.0679","0.0123","0.0802","0.3148","323","2","1.1284","0.230000","5.9381","0.0495","0.0279","323","2","0.3560","0.5573","0.0402","0.0526","0.000000","0"
"oglivbe01","1.48","0.0689","0","2","3","0.3333","1754","16","0.2731","0.4470","0.1340","0.5137","0.5143","0","0","0","0","0","0","0","1483","16","2.2920","0.0816","0.0499","0.0364","0.000000","0"
"olerujo01","3.08","0.2541","0","4","2","1.0000","2234","66","0.2949","0.5098","0.1141","0.5506","0.5452","0","0","0","0","0","0","0","2053","65","7.8738","0.6907","0.0399","0.7701","0.000000","0"
"oliveal01","1.57","0.1211","3","5","7","0.1429","2368","28","0.3031","0.5021","0.0925","0.5600","0.6807","0","0","0","0","0","0","0","2109","22","4.2864","0.2361","0.0621","0.2432","0.000000","0"
"oliveda02","1.08","0","0","0","0","0","775","30","0.2212","0.0219","0.0013","0.0258","0.9045","766","30","1.2041","0.119047","1.6436","0.0144","0.0052","766","30","0.0927","0.3695","0.0131","0.0222","0.000000","0"
"oneilpa01","3.20","0.1276","0","0","5","0.2000","2053","85","0.2876","0.5071","0.1369","0.6181","0.4321","1","0","0","13.500000","2.0000","0.0000","0.0000","1959","82","1.9985","0.0602","0.0245","0.0184","0.000000","0"
"ordonma01","3.59","0.1738","2","6","6","0.1667","1848","21","0.3090","0.5823","0.1591","0.6688","0.5390","0","0","0","0","0","0","0","1725","21","1.8597","0.0626","0.0255","0.0116","0.000000","0"
"oroscje01","0.88","0.0724","1","0","1","0.0000","1252","24","0.1695","0.0024","0.0000","0.0032","0.9800","1252","24","1.0875","0.078826","0.9417","0.0000","0.0000","1253","24","0.0495","0.1500","0.0032","0.0104","0.000000","0"
"oswalro01","3.18","0.0568","4","1","2","0.0000","370","13","0.1537","0.0811","0.0027","0.0973","0.5108","365","13","1.5980","0.143123","5.0740","0.0548","0.0219","366","13","0.4617","0.8470","0.0246","0.0847","0.000000","0"
"palmera01","3.41","0.1186","4","8","4","0.2500","2831","22","0.2884","0.5874","0.2010","0.6482","0.5238","0","0","0","0","0","0","0","2351","19","7.7108","0.6789","0.0510","0.7593","0.000000","0"
