"playerID","salary_ratio","points_ratio","total_first_place_votes","total_awards","total_GP","perc_starting","TotalBatGames","total_bat_games_post","BattingAverage","AvgRunsPerGame","AvgHomeRunsPerGame","AvgRBIsPerGame","AvgNoStrikeoutsPerGame","TotalPitGames","total_pit_games_post","WinLossRatio","AvgERA","AvgSO","AvgCG","AvgSHO","TotalFieGames","total_fie_games_post","avg_PO","avg_A","avg_E","avg_DP","avg_ZR","class"
"butlead01","0.13","0","0","0","0","0","8","0","0","0.0000","0.0000","0.0000","1.0000","8","0","0","1.350000","0.8750","0.0000","0.0000","8","0","0.0000","0.0000","0.1250","0.0000","0.000000","N"
"chenbr01","0.59","0","0","0","0","0","401","0","0.1520","0.0125","0.0000","0.0075","0.8554","400","0","1.0123","0.277375","2.8500","0.0100","0.0025","400","0","0.1550","0.4850","0.0200","0.0125","0.000000","N"
"derosma01","0.80","0","0","0","0","0","1241","22","0.2684","0.4335","0.0806","0.3981","0.4303","0","0","0","0","0","0","0","1149","17","1.3159","1.4421","0.0688","0.2637","0.000000","N"
"edmonbr01","0.18","0","0","0","0","0","121","0","0.1739","0.0000","0.0000","0.0165","0.9256","121","0","0.7500","0.115289","0.8099","0.0000","0.0000","121","0","0.1074","0.1983","0.0165","0.0083","0.000000","N"
"helmswe01","0.45","0","0","0","0","0","1212","3","0.2560","0.2310","0.0619","0.3086","0.4332","0","0","0","0","0","0","0","947","3","2.0338","0.9799","0.0887","0.2503","0.000000","N"
"hollida02","0.12","0","0","0","0","0","256","0","0.2416","0.3320","0.1094","0.3359","0.4766","0","0","0","0","0","0","0","244","0","1.9713","0.0574","0.0410","0.0205","0.000000","N"
"lombage01","0.09","0","0","0","0","0","144","0","0.2200","0.3819","0.0556","0.1458","0.2292","0","0","0","0","0","0","0","111","0","1.9820","0.0450","0.0450","0.0000","0.000000","N"
"malloma01","0.09","0","0","0","0","0","35","4","0.1509","0.1143","0.0286","0.0571","0.7143","0","0","0","0","0","0","0","15","1","1.4000","1.7333","0.0000","0.3333","0.000000","N"
"perezod01","1.27","0","0","0","1","0.0000","254","5","0.1324","0.0984","0.0039","0.0472","0.6654","252","5","0.8902","0.209683","3.6508","0.0159","0.0079","252","5","0.2579","0.9722","0.0198","0.0437","0.000000","N"
"rockejo01","0.54","0","0","0","0","0","280","20","0","0.0000","0.0000","0.0000","1.0000","280","20","0.5909","0.113250","1.1857","0.0000","0.0000","280","20","0.0250","0.1143","0.0179","0.0036","0.000000","N"
"fussech01","0.12","0","0","0","0","0","40","0","0.0000","0.0000","0.0000","0.0000","0.9500","40","0","0.5556","0.551750","2.2750","0.0000","0.0000","40","0","0.3000","0.3000","0.1000","0.1000","0.000000","N"
"hairsje02","0.56","0","0","0","0","0","1442","17","0.2567","0.4022","0.0485","0.2913","0.6033","0","0","0","0","0","0","0","1387","14","1.5890","1.6900","0.0757","0.3590","0.000000","N"
"minorry01","0.13","0","0","0","0","0","142","0","0.1767","0.2113","0.0352","0.1901","0.3169","0","0","0","0","0","0","0","113","0","0.9027","1.2389","0.1062","0.1504","0.000000","N"
"otanewi01","0.13","0","0","0","0","0","74","0","0.2358","0.3784","0.0946","0.3243","0.3514","0","0","0","0","0","0","0","66","0","1.9394","0.9091","0.0909","0.2879","0.000000","N"
"pickeca01","0.10","0","0","0","0","0","95","0","0.2235","0.3895","0.1474","0.4737","0.0421","0","0","0","0","0","0","0","33","0","6.8788","0.3333","0.0909","0.7576","0.000000","N"
"ponsosi01","1.02","0.0071","0","0","0","0","298","1","0.1385","0.0134","0.0000","0.0034","0.9262","298","1","0.8053","0.277013","3.4597","0.0973","0.0134","298","1","0.4732","0.7450","0.0436","0.0839","0.000000","N"
"choji01","0.11","0","0","0","0","0","13","0","0.0000","0.0000","0.0000","0.0000","1.0000","13","0","0.3333","1.070769","2.3846","0.0000","0.0000","13","0","0.3077","0.3846","0.0000","0.0769","0.000000","N"
"merlolo01","0.18","0","0","0","0","0","423","4","0.2710","0.3262","0.0331","0.2955","0.4965","0","0","0","0","0","0","0","410","3","1.6902","1.6634","0.0976","0.3098","0.000000","N"
"sadledo01","0.13","0","0","0","0","0","418","7","0.2018","0.2990","0.0144","0.1100","0.6100","0","0","0","0","0","0","0","399","5","1.0376","1.1028","0.0727","0.1955","0.000000","N"
"bradfch01","0.64","0","0","0","0","0","562","24","0","0.0000","0.0000","0.0000","1.0000","561","24","1.2857","0.100606","0.5579","0.0000","0.0000","561","24","0.0553","0.1943","0.0107","0.0036","0.000000","N"
"carusmi01","0.16","0.2429","0","0","0","0","281","0","0.2743","0.5125","0.0249","0.3203","0.7295","0","0","0","0","0","0","0","274","0","1.5109","2.7007","0.2190","0.6496","0.000000","N"
"howrybo01","0.72","0","0","0","0","0","769","4","0.2000","0.0000","0.0000","0.0000","0.9974","769","4","0.8654","0.094590","0.8492","0.0000","0.0000","769","4","0.0455","0.0962","0.0039","0.0065","0.000000","N"
"johnsma02","0.15","0","0","0","0","0","332","0","0.2184","0.3464","0.0482","0.2500","0.4066","0","0","0","0","0","0","0","327","0","5.6330","0.3853","0.0428","0.0489","0.000000","N"
"parquji01","0.19","0","0","0","0","0","103","1","0.2000","0.0000","0.0000","0.0000","0.9612","103","1","0.9118","0.431456","3.2524","0.0194","0.0000","103","1","0.1650","0.7184","0.0388","0.0097","0.000000","N"
"rizzoto01","0.13","0","0","0","0","0","12","0","0","0.0000","0.0000","0.0000","1.0000","12","0","0","1.687500","0.4167","0.0000","0.0000","12","0","0.0000","0.0000","0.0833","0.0000","0.000000","N"
"simmobr01","0.11","0","0","0","0","0","119","0","0.2183","0.2185","0.0672","0.2605","0.5126","0","0","0","0","0","0","0","88","0","1.7159","0.0341","0.0227","0.0114","0.000000","N"
"snydejo02","0.14","0","0","0","0","0","64","0","0.0789","0.0156","0.0000","0.0000","0.8906","63","0","0.7917","0.280159","2.9841","0.0317","0.0000","63","0","0.4762","0.7619","0.0476","0.0159","0.000000","N"
"wardbr01","0.14","0","0","0","0","0","95","0","0","0.0000","0.0000","0.0000","1.0000","95","0","0.3333","0.198316","0.6947","0.0000","0.0000","95","0","0.0316","0.0947","0.0105","0.0000","0.000000","N"
"wilsocr02","0.13","0","0","0","0","0","139","0","0.2715","0.3885","0.0504","0.2878","0.7194","0","0","0","0","0","0","0","145","0","0.9448","1.6759","0.0690","0.2483","0.000000","N"
"maxweja01","0.10","0","0","0","0","0","110","0","0.2253","0.1818","0.0273","0.2091","0.4818","0","0","0","0","0","0","0","89","0","0.6404","1.6517","0.1011","0.2472","0.000000","N"
"nievejo01","0.11","0","0","0","0","0","212","0","0.2415","0.2594","0.0425","0.2406","0.5189","0","0","0","0","0","0","0","188","0","1.0851","1.9574","0.1543","0.3883","0.000000","N"
"speieju01","0.78","0","0","0","0","0","613","2","0.1765","0.0000","0.0000","0.0000","0.9869","613","2","1.0606","0.118140","0.9592","0.0000","0.0000","613","2","0.0473","0.0734","0.0065","0.0033","0.000000","N"
"woodke02","1.87","0.8000","16","1","1","0.0000","449","15","0.1705","0.0512","0.0156","0.0713","0.7461","446","15","1.1467","0.134484","3.5471","0.0247","0.0112","446","15","0.1637","0.2758","0.0202","0.0291","0.000000","Y"
"garcigu01","0.13","0","0","0","0","0","16","0","0.2000","0.1875","0.1250","0.2500","0.0625","0","0","0","0","0","0","0","14","0","5.6429","0.4286","0.0714","0.0714","0.000000","N"
"glaubke01","0.13","0","0","0","0","0","7","0","0.0000","0.0000","0.0000","0.0000","0.8571","7","0","0","0.861429","1.1429","0.0000","0.0000","7","0","0.1429","0.0000","0.0000","0.1429","0.000000","N"
"branyru01","0.29","0","0","0","0","0","1059","6","0.2324","0.3824","0.1832","0.4410","-0.0557","0","0","0","0","0","0","0","794","5","3.0617","0.8929","0.0907","0.3476","0.000000","N"
"cabrejo02","0.19","0","0","0","0","0","609","2","0.2575","0.3103","0.0296","0.2578","0.6043","0","0","0","0","0","0","0","614","2","1.3241","0.6726","0.0326","0.1726","0.000000","N"
"rakerja01","0.14","0","0","0","0","0","13","0","0","0.0000","0.0000","0.0000","1.0000","13","0","12.0000","1.741538","1.2308","0.0000","0.0000","13","0","0.0769","0.0000","0.0000","0.0000","0.000000","N"
"ramiral02","0.12","0","0","0","0","0","135","0","0.2590","0.2815","0.0889","0.3556","0.4222","0","0","0","0","0","0","0","95","0","1.3263","0.0316","0.0737","0.0000","0.000000","N"
"clemeed02","0.12","0","0","0","0","0","114","0","0.2490","0.2632","0.0702","0.2807","0.2895","0","0","0","0","0","0","0","88","0","1.6250","0.0455","0.0455","0.0114","0.000000","N"
"gibsode01","0.10","0","0","0","0","0","17","0","0.2857","0.3529","0.1176","0.4706","0.3529","0","0","0","0","0","0","0","17","0","1.5294","0.2353","0.1176","0.0588","0.000000","N"
"alvarga01","0.13","0","0","0","0","0","92","0","0.2218","0.2391","0.0761","0.3587","0.1739","0","0","0","0","0","0","0","67","0","0.6119","1.4179","0.2836","0.0896","0.000000","N"
"anderma01","0.50","0","0","0","0","0","257","0","0","0.0000","0.0000","0.0000","1.0000","257","0","2.1429","0.177004","0.8716","0.0000","0.0000","257","0","0.0623","0.0895","0.0078","0.0039","0.000000","N"
"bakopa01","0.25","0","0","0","0","0","789","17","0.2307","0.2471","0.0304","0.2471","0.2535","0","0","0","0","0","0","0","759","17","5.9012","0.4401","0.0659","0.0553","0.000000","N"
"fickro01","0.28","0","0","0","1","0.0000","846","6","0.2583","0.3392","0.0816","0.3830","0.5437","0","0","0","0","0","0","0","679","5","4.8233","0.2901","0.0795","0.2901","0.000000","N"
"greisse01","0.13","0","0","0","0","0","42","0","0.1667","0.0000","0.0000","0.0238","0.9762","42","0","0.6250","0.502619","2.8095","0.0000","0.0000","42","0","0.1667","0.6429","0.0952","0.0000","0.000000","N"
"kaplega01","0.43","0","0","0","0","0","1104","15","0.2679","0.4013","0.0743","0.3496","0.5652","0","0","0","0","0","0","0","1012","13","1.8508","0.0514","0.0336","0.0119","0.000000","N"
"powelbr01","0.13","0","0","0","0","0","59","0","0.1429","0.0339","0.0000","0.0000","0.8136","59","0","0.3889","0.906102","2.0339","0.0000","0.0000","59","0","0.3390","0.3051","0.0339","0.0000","0.000000","N"
"runyase01","0.16","0","0","0","0","0","103","0","0","0.0000","0.0000","0.0000","1.0000","103","0","0.2000","0.125825","0.4466","0.0000","0.0000","103","0","0.0291","0.0583","0.0000","0.0000","0.000000","N"
"woodja02","0.13","0","0","0","0","0","153","0","0.2450","0.1634","0.0327","0.2353","0.6144","1","0","0","0.000000","0.0000","0.0000","0.0000","96","0","2.2083","0.3125","0.0729","0.2917","0.000000","N"
"bergda01","0.22","0","0","0","0","0","582","0","0.2688","0.3265","0.0361","0.2801","0.4708","0","0","0","0","0","0","0","502","0","1.3287","1.7510","0.1016","0.3566","0.000000","N"
"darenvi01","0.22","0","0","0","0","0","313","0","0.1111","0.0000","0.0000","0.0000","0.9808","309","0","0.4706","0.157023","0.7411","0.0000","0.0000","309","0","0.0615","0.1489","0.0129","0.0097","0.000000","N"
"daubabr01","0.32","0.1143","1","0","0","0","661","9","0.2593","0.4100","0.1407","0.5038","0.1815","0","0","0","0","0","0","0","472","2","6.0975","0.4894","0.0678","0.4852","0.000000","N"
"dempsry01","2.13","0.0250","0","0","1","0.0000","586","5","0.0986","0.0392","0.0000","0.0290","0.6229","579","5","0.9925","0.141036","3.5838","0.0190","0.0052","579","5","0.2919","0.5820","0.0415","0.0639","0.000000","N"
"fontejo01","0.13","0","0","0","0","0","8","0","0.0000","0.1250","0.0000","0.0000","0.2500","8","0","0","0.791250","3.0000","0.0000","0.0000","8","0","0.5000","1.1250","0.0000","0.1250","0.000000","N"
"gonzaal02","0.81","0","0","0","1","0.0000","1609","24","0.2455","0.4145","0.0976","0.4288","0.2741","0","0","0","0","0","0","0","1582","24","1.5228","2.7143","0.1245","0.6568","0.000000","N"
"gonzaga01","0.13","0","0","0","0","0","3","0","0","0.0000","0.0000","0.0000","1.0000","3","0","0","3.000000","0.0000","0.0000","0.0000","3","0","0.0000","0.3333","0.0000","0.0000","0.000000","N"
"jacksry01","0.13","0","0","0","0","0","226","0","0.2389","0.2168","0.0310","0.2301","0.4690","0","0","0","0","0","0","0","178","0","3.7584","0.2472","0.0787","0.3539","0.000000","N"
"meadobr01","0.34","0","0","0","0","0","336","0","0.1167","0.0357","0.0000","0.0238","0.7738","336","0","0.7581","0.148274","1.3512","0.0089","0.0000","336","0","0.1964","0.3750","0.0298","0.0268","0.000000","N"
"medinra01","0.13","0","0","0","0","0","32","0","0.0526","0.0313","0.0000","0.0000","0.8125","32","0","0.4286","0.368750","2.0313","0.0000","0.0000","32","0","0.1875","0.1563","0.0000","0.0625","0.000000","N"
"millake01","0.70","0","0","0","0","0","1427","28","0.2739","0.4541","0.1191","0.4898","0.4128","0","0","0","0","0","0","0","1187","26","5.7970","0.5383","0.0438","0.5409","0.000000","N"
"redmomi01","0.28","0","0","0","0","0","764","2","0.2867","0.2723","0.0170","0.3181","0.6662","0","0","0","0","0","0","0","691","2","5.7945","0.4515","0.0260","0.0781","0.000000","N"
"sanchje01","0.30","0","0","0","0","0","179","0","0.1761","0.0559","0.0000","0.0335","0.7709","162","0","0.6765","0.308951","2.3704","0.0123","0.0123","162","0","0.1420","0.5000","0.0494","0.0494","0.000000","N"
"wilsopr01","1.76","0.1645","9","0","1","0.0000","1108","13","0.2636","0.5171","0.1706","0.6029","0.0208","0","0","0","0","0","0","0","1059","10","2.1596","0.0538","0.0406","0.0104","0.000000","N"
"elartsc01","0.53","0","0","0","0","0","233","3","0.1386","0.0558","0.0000","0.0129","0.7725","232","3","0.9180","0.301422","3.0086","0.0172","0.0043","232","3","0.2284","0.4655","0.0216","0.0560","0.000000","N"
"halamjo01","0.27","0","0","0","0","0","262","6","0.1154","0.0076","0.0000","0.0000","0.9542","262","6","1.1667","0.188244","1.8779","0.0076","0.0076","262","6","0.1679","0.6031","0.0420","0.0420","0.000000","N"
"melusmi01","0.14","0.0438","0","0","0","0","155","0","0.2826","0.3613","0.0968","0.4839","0.4258","0","0","0","0","0","0","0","125","0","5.8240","0.3200","0.1040","0.0560","0.000000","N"
"wardda01","0.28","0","0","0","0","0","948","11","0.2632","0.2553","0.0949","0.3998","0.5549","0","0","0","0","0","0","0","569","2","3.8910","0.2671","0.0369","0.4200","0.000000","N"
"beltrca01","3.78","0.1447","26","8","8","0.7500","2586","65","0.2790","0.6118","0.1682","0.6137","0.3059","0","0","0","0","0","0","0","2211","52","2.3329","0.0647","0.0339","0.0167","0.000000","Y"
"brownde02","0.11","0","0","0","0","0","271","0","0.2334","0.3173","0.0517","0.3284","0.2362","0","0","0","0","0","0","0","195","0","1.8154","0.0513","0.0410","0.0103","0.000000","N"
"byrdati01","0.29","0","0","0","0","0","479","0","0.1538","0.0021","0.0000","0.0000","0.9916","479","0","1.0000","0.148413","0.6806","0.0000","0.0000","479","0","0.0376","0.0877","0.0063","0.0063","0.000000","N"
"evansba02","0.13","0","0","0","0","0","8","0","0","0.0000","0.0000","0.0000","1.0000","8","0","0","0.250000","0.8750","0.0000","0.0000","8","0","0.1250","0.1250","0.0000","0.0000","0.000000","N"
"febleca01","0.22","0","0","0","0","0","506","0","0.2500","0.5040","0.0474","0.2885","0.4130","0","0","0","0","0","0","0","495","0","1.7616","2.7798","0.0990","0.7091","0.000000","N"
"giambje01","0.35","0","0","0","0","0","510","9","0.2625","0.4294","0.1020","0.4098","0.3020","0","0","0","0","0","0","0","259","2","2.9382","0.1081","0.0618","0.1892","0.000000","N"
"lopezme01","0.13","0","0","0","0","0","190","0","0.2417","0.2368","0.0316","0.2105","0.4421","0","0","0","0","0","0","0","173","0","1.4509","1.9711","0.1156","0.4682","0.000000","N"
"ortizhe01","0.11","0","0","0","0","0","93","0","0.2885","0.3118","0.0108","0.1935","0.6452","0","0","0","0","0","0","0","92","0","4.7391","0.5000","0.0543","0.0217","0.000000","N"
"beltrad01","3.28","0.2881","7","12","4","0.5000","2933","28","0.2860","0.5196","0.1626","0.5820","0.4095","0","0","0","0","0","0","0","2767","28","0.7951","1.8746","0.1124","0.1890","0.000000","Y"
"coraal01","0.46","0","0","0","0","0","1273","13","0.2430","0.2828","0.0275","0.2247","0.6677","0","0","0","0","0","0","0","1208","13","1.4081","2.2235","0.0877","0.5596","0.000000","N"
"lankffr01","0.13","0","0","0","0","0","12","0","0.0000","0.0000","0.0000","0.0000","0.9167","12","0","0","0.495833","0.5833","0.0000","0.0000","12","0","0.5000","0.6667","0.0000","0.0000","0.000000","N"
"loducpa01","1.33","0.0134","0","1","4","0.2500","1082","10","0.2857","0.4464","0.0739","0.4445","0.7274","0","0","0","0","0","0","0","1068","10","6.4410","0.4981","0.0702","0.1049","0.000000","Y"
"penaan01","0.09","0","0","0","0","0","71","0","0.2086","0.2535","0.0704","0.3239","0.3380","0","0","0","0","0","0","0","62","0","6.1935","0.6290","0.0484","0.0806","0.000000","N"
"weaveer01","0.13","0","0","0","0","0","32","0","0.0000","0.0000","0.0000","0.0000","0.9688","32","0","0.6667","0.575313","0.8438","0.0000","0.0000","32","0","0.0313","0.1875","0.0313","0.0000","0.000000","N"
"belliro01","0.50","0","0","0","1","0.0000","1484","22","0.2729","0.4616","0.0768","0.4050","0.4629","0","0","0","0","0","0","0","1372","22","1.9927","2.4862","0.0940","0.6166","0.000000","N"
"delosva01","0.22","0","0","0","0","0","235","0","0.0000","0.0000","0.0000","0.0000","0.9660","235","0","0.6923","0.245574","0.8809","0.0000","0.0000","235","0","0.0340","0.1362","0.0085","0.0128","0.000000","N"
"hughebo01","0.14","0","0","0","0","0","133","0","0.2382","0.2857","0.0902","0.2782","0.3835","0","0","0","0","0","0","0","119","0","4.5966","0.3697","0.0336","0.0588","0.000000","N"
"jenkige01","1.87","0","0","0","0","0","1349","5","0.2751","0.5100","0.1638","0.5434","0.1208","0","0","0","0","0","0","0","1277","1","1.8645","0.0767","0.0329","0.0219","0.000000","N"
"martigr01","0.13","0","0","0","0","0","13","0","0.0000","0.1538","0.0000","0.0000","0.8462","0","0","0","0","0","0","0","6","0","0.0000","0.0000","0.0000","0.0000","0.000000","N"
"patribr01","0.13","0","0","0","0","0","38","0","0.1875","0.0263","0.0263","0.0263","0.8947","38","0","5.0000","0.390000","1.4474","0.0000","0.0000","38","0","0.0526","0.2105","0.0263","0.0000","0.000000","N"
"roquera01","0.14","0","0","0","0","0","56","0","0.0667","0.0000","0.0000","0.0179","0.7143","56","0","0.6250","0.363393","1.8571","0.0000","0.0000","56","0","0.1071","0.4286","0.0357","0.0179","0.000000","N"
"smithtr01","0.13","0","0","0","0","0","42","0","0.1429","0.0000","0.0000","0.0476","0.8095","42","0","1.0000","0.577857","1.6429","0.0000","0.0000","42","0","0.1905","0.2619","0.0238","0.0238","0.000000","N"
"baptitr01","0.13","0","0","0","0","0","13","0","0","0.0000","0.0000","0.0000","1.0000","13","0","0","0.436154","0.8462","0.0000","0.0000","13","0","0.4615","0.1538","0.0000","0.0000","0.000000","N"
"koskico01","1.22","0.0026","0","0","0","0","989","18","0.2754","0.5217","0.1254","0.5116","0.1962","0","0","0","0","0","0","0","933","18","0.6945","1.8264","0.0879","0.1393","0.000000","N"
"mientdo01","0.58","0.0128","0","1","0","0","1087","29","0.2714","0.3882","0.0607","0.3726","0.5658","0","0","0","0","0","0","0","1008","29","7.5258","0.5000","0.0367","0.6647","0.000000","N"
"miltoer01","2.07","0","0","0","0","0","275","3","0.1756","0.0727","0.0073","0.0582","0.6727","271","3","1.0471","0.192546","4.1587","0.0369","0.0148","271","3","0.1734","0.5314","0.0185","0.0185","0.000000","N"
"pierzaj01","1.25","0.0026","0","1","1","0.0000","2059","32","0.2802","0.3919","0.0913","0.4415","0.5653","0","0","0","0","0","0","0","1936","32","6.5083","0.4251","0.0351","0.0522","0.000000","Y"
"sampsbe01","0.13","0","0","0","0","0","35","0","0.0000","0.0000","0.0000","0.0000","0.9429","35","0","2.0000","0.276286","2.0571","0.0000","0.0000","35","0","0.0857","0.1429","0.0000","0.0000","0.000000","N"
"barremi01","0.79","0","0","1","0","0","1054","0","0.2634","0.3776","0.0930","0.4023","0.5446","0","0","0","0","0","0","0","1017","0","6.0128","0.5428","0.0728","0.0669","0.000000","N"
"bulliki01","0.13","0","0","0","0","0","49","0","0.0000","0.0000","0.0000","0.0000","0.9592","49","0","12.0000","0.649184","0.4490","0.0000","0.0000","49","0","0.1224","0.3469","0.0000","0.0204","0.000000","N"
"henlebo01","0.12","0","0","0","0","0","41","0","0.3043","0.3902","0.0732","0.4390","0.3659","0","0","0","0","0","0","0","35","0","5.4000","0.4000","0.0286","0.0286","0.000000","N"
"mooretr01","0.14","0","0","0","0","0","24","0","0.2308","0.0417","0.0000","0.0000","0.7917","23","0","0.3000","0.995217","2.6087","0.0000","0.0000","23","0","0.3478","0.5217","0.0435","0.0000","0.000000","N"
"pavanca01","1.83","0.0375","0","0","1","0.0000","302","10","0.1415","0.0464","0.0066","0.0464","0.5927","302","10","1.0093","0.251589","3.6126","0.0563","0.0265","302","10","0.3709","0.7980","0.0232","0.0728","0.000000","N"
"powelje01","0.12","0","0","0","0","0","35","0","0.1707","0.0857","0.0000","0.0286","0.6571","35","0","0.3125","0.588857","2.2000","0.0000","0.0000","35","0","0.3714","0.5429","0.0286","0.0000","0.000000","N"
"seguife01","0.12","0","0","0","0","0","178","0","0.2486","0.2360","0.0955","0.2247","0.3596","0","0","0","0","0","0","0","130","0","3.4308","0.2692","0.0692","0.3231","0.000000","N"
"stovada01","0.13","0","0","0","0","0","62","0","0.2051","0.1774","0.0323","0.0968","0.5323","0","0","0","0","0","0","0","47","0","0.7447","0.0426","0.0638","0.0000","0.000000","N"
"vazquja01","2.77","0.0188","0","0","1","0.0000","459","4","0.2036","0.0937","0.0022","0.0632","0.7930","450","4","1.0313","0.133644","5.6356","0.0622","0.0178","450","4","0.3600","0.9289","0.0289","0.0933","0.000000","N"
"buddimi01","0.09","0","0","0","0","0","87","0","0.1667","0.0115","0.0000","0.0000","0.9540","87","0","1.2500","0.264943","0.8736","0.0000","0.0000","87","0","0.1609","0.2989","0.0230","0.0115","0.000000","N"
"hernaor01","1.33","0.1786","1","1","0","0","220","19","0.1552","0.0273","0.0000","0.0227","0.8136","219","19","1.3846","0.194475","4.9589","0.0411","0.0091","219","19","0.4612","0.7808","0.0183","0.0776","0.000000","N"
"jerzemi01","0.13","0","0","0","0","0","3","0","0","0.0000","0.0000","0.0000","1.0000","3","0","0","4.263333","0.3333","0.0000","0.0000","3","0","0.0000","0.3333","0.0000","0.0000","0.000000","N"
"ledeeri01","0.33","0","0","0","0","0","855","16","0.2433","0.3392","0.0737","0.3719","0.4211","0","0","0","0","0","0","0","566","17","1.6979","0.0353","0.0371","0.0035","0.000000","N"
"lowelmi01","2.44","0.1857","0","3","4","0.0000","1601","34","0.2785","0.4816","0.1393","0.5946","0.4897","0","0","0","0","0","0","0","1525","34","0.9626","1.7869","0.0682","0.2230","0.000000","Y"
"spencsh01","0.20","0","0","0","0","0","538","25","0.2621","0.3866","0.1097","0.4498","0.3364","0","0","0","0","0","0","0","457","25","1.9278","0.0635","0.0263","0.0219","0.000000","N"
"tessmja01","0.10","0","0","0","0","0","22","0","0","0.0000","0.0000","0.0000","1.0000","22","0","12.0000","1.430455","0.6364","0.0000","0.0000","22","0","0.0000","0.0455","0.0000","0.0000","0.000000","N"
"agbaybe01","0.16","0","0","0","0","0","383","22","0.2741","0.3786","0.1018","0.4073","0.3577","0","0","0","0","0","0","0","333","23","1.4474","0.0240","0.0390","0.0000","0.000000","N"
"kinkami01","0.12","0","0","0","0","0","222","0","0.2564","0.2523","0.0586","0.2162","0.5991","0","0","0","0","0","0","0","142","0","1.6761","0.2042","0.0423","0.0704","0.000000","N"
"paytoja01","0.91","0.2313","1","0","0","0","1259","21","0.2785","0.4456","0.0945","0.4146","0.6005","0","0","0","0","0","0","0","1185","21","2.1392","0.0515","0.0278","0.0084","0.000000","N"
"tamje01","0.20","0","0","0","0","0","251","4","0.5000","0.0000","0.0000","0.0040","1.0000","251","4","0.5000","0.425777","0.5817","0.0000","0.0000","251","4","0.0956","0.1833","0.0080","0.0319","0.000000","N"
"yoshima01","0.89","0","0","0","0","0","162","3","0.1225","0.0617","0.0062","0.0802","0.5309","162","3","0.6809","0.142469","2.7593","0.0185","0.0000","162","3","0.3148","0.5370","0.0370","0.0556","0.000000","N"
"chaveer01","1.84","0.0236","0","8","0","0","1615","34","0.2677","0.5053","0.1610","0.5585","0.3319","0","0","0","0","0","0","0","1430","32","0.7874","1.9161","0.0818","0.1867","0.000000","Y"
"chrisry01","0.12","0","0","0","0","0","452","2","0.2224","0.3518","0.0354","0.2257","0.4336","0","0","0","0","0","0","0","423","3","1.8109","0.0284","0.0402","0.0095","0.000000","N"
"hinchaj01","0.12","0","0","0","0","0","350","0","0.2193","0.2971","0.0914","0.3200","0.3886","0","0","0","0","0","0","0","338","0","4.9467","0.3580","0.0710","0.0473","0.000000","N"
"steinbl01","0.24","0","0","0","0","0","117","0","0.0000","0.0000","0.0000","0.0000","0.9487","117","0","0.7500","0.381795","3.1538","0.0171","0.0085","117","0","0.1538","0.3077","0.0171","0.0085","0.000000","N"
"anderma02","0.26","0","0","0","0","0","1151","15","0.2650","0.3406","0.0547","0.3223","0.5908","0","0","0","0","0","0","0","851","6","1.9025","2.0611","0.0975","0.5100","0.000000","N"
"loeweca01","0.12","0","0","0","0","0","48","0","0.1290","0.0833","0.0000","0.0625","0.5417","48","0","0.5556","0.891250","2.4583","0.0625","0.0208","48","0","0.1875","0.5417","0.0625","0.0000","0.000000","N"
"lawrese01","0.13","0","0","0","0","0","7","0","0.0000","0.0000","0.0000","0.0000","0.4286","7","0","2.0000","1.045714","1.7143","0.0000","0.0000","7","0","0.0000","0.2857","0.0000","0.0000","0.000000","N"
"martija02","0.06","0","0","0","0","0","37","0","0.0000","0.0000","0.0000","0.0000","0.9730","37","0","0","0.130541","1.1351","0.0000","0.0000","37","0","0.0541","0.0000","0.0270","0.0000","0.000000","N"
"ramirar01","2.96","0.0875","0","2","3","0.6667","2194","19","0.2831","0.5005","0.1759","0.6459","0.4357","0","0","0","0","0","0","0","2117","19","0.5782","1.7137","0.1162","0.1379","0.000000","Y"
"clemema01","1.67","0","0","0","1","0.0000","239","3","0.0948","0.0921","0.0000","0.0502","0.2720","238","3","1.0116","0.175840","5.1134","0.0252","0.0126","238","3","0.5252","0.6218","0.0714","0.0546","0.000000","N"
"davisbe01","0.28","0","0","0","0","0","486","0","0.2368","0.3457","0.0782","0.4198","0.2078","0","0","0","0","0","0","0","469","0","5.9872","0.3753","0.0533","0.0874","0.000000","N"
"ramirro01","0.14","0","0","0","0","0","53","0","0.1429","0.0189","0.0000","0.0000","1.0000","53","0","0.4000","0.271698","0.9245","0.0000","0.0000","53","0","0.0377","0.1132","0.0000","0.0189","0.000000","N"
"spencst02","0.13","0","0","0","0","0","24","0","0.1613","0.0000","0.0000","0.0417","0.4583","23","0","0.3333","0.744348","4.6522","0.0000","0.0000","23","0","0.3913","0.3043","0.0000","0.0000","0.000000","N"
"gipsoch01","0.14","0","0","0","0","0","373","5","0.2368","0.2091","0.0000","0.0804","0.8097","0","0","0","0","0","0","0","332","4","0.6988","0.2771","0.0271","0.0301","0.000000","N"
"guillca01","1.99","0.0459","0","0","2","0.0000","1305","19","0.2848","0.5617","0.0950","0.5057","0.3839","0","0","0","0","0","0","0","1248","19","1.5801","2.3141","0.1322","0.5168","0.000000","Y"
"holdrda01","0.13","0","0","0","0","0","7","0","0","0.0000","0.0000","0.0000","1.0000","7","0","0","0.578571","0.8571","0.0000","0.0000","7","0","0.0000","0.0000","0.0000","0.0000","0.000000","N"
